pickup_hex,dropoff_hex,ride_count
893cf10ddbbffff,893cf1a111bffff,1
893cf10ddc3ffff,893cf1764bbffff,1
893cf10ddc7ffff,893cf105b73ffff,1
893cf10ddc7ffff,893cf10c923ffff,1
893cf10ddc7ffff,893cf10c973ffff,1
893cf10ddc7ffff,893cf1394c7ffff,1
893cf10ddc7ffff,893cf1394d3ffff,1
893cf10ddc7ffff,893cf17607bffff,1
893cf10ddc7ffff,893cf17616fffff,1
893cf10ddcbffff,893cf10cbc7ffff,1
893cf10ddcbffff,893cf10cc07ffff,1
893cf10ddcbffff,893cf10cd4bffff,1
893cf10ddcbffff,893cf10ea77ffff,1
893cf10ddcbffff,893cf13b077ffff,1
893cf10ddcbffff,893cf13b23bffff,1
893cf10ddcbffff,893cf17649bffff,1
893cf10ddcfffff,893cf10c817ffff,1
893cf10ddcfffff,893cf10c84bffff,1
893cf10ddcfffff,893cf10c8c3ffff,1
893cf10ddcfffff,893cf10c98fffff,1
893cf10ddcfffff,893cf10ca73ffff,1
893cf10ddcfffff,893cf10caabffff,1
893cf10ddcfffff,893cf10cbcfffff,1
893cf10ddcfffff,893cf10ce07ffff,1
893cf10ddcfffff,893cf10ce77ffff,1
893cf10ddcfffff,893cf10ea1bffff,1
893cf10ddcfffff,893cf13b20bffff,1
893cf10ddcfffff,893cf13b2cfffff,1
893cf10ddcfffff,893cf176493ffff,1
893cf10ddcfffff,893cf1764c7ffff,1
893cf10ddd3ffff,893cf10ca2fffff,1
893cf10ddd3ffff,893cf13b227ffff,1
893cf10ddd3ffff,893cf1760bbffff,2
893cf10ddd3ffff,893cf1764a3ffff,1
893cf10dddbffff,893cf10c80fffff,1
893cf10dddbffff,893cf13b383ffff,1
893cf10de73ffff,893cf10cbcfffff,2
893cf10e0d3ffff,893cf10c8c3ffff,1
893cf10e1bbffff,893cf10ca2bffff,1
893cf10e207ffff,893cf10ca8bffff,1
893cf10e20fffff,893cf10cbcbffff,1
893cf10e20fffff,893cf10eb4bffff,1
893cf10e20fffff,893cf13b20fffff,1
893cf10e223ffff,893cf10e807ffff,1
893cf10e243ffff,893cf105d23ffff,1
893cf10e243ffff,893cf105d4fffff,1
893cf10e243ffff,893cf10cad7ffff,2
893cf10e243ffff,893cf10eb17ffff,1
893cf10e243ffff,893cf10ebabffff,1
893cf10e243ffff,893cf13b20fffff,1
893cf10e243ffff,893cf1765c7ffff,1
893cf10e247ffff,893cf100a2fffff,1
893cf10e247ffff,893cf10c8c3ffff,1
893cf10e247ffff,893cf10ccc3ffff,1
893cf10e247ffff,893cf17604fffff,1
893cf10e25bffff,893cf1019b7ffff,1
893cf10e25bffff,893cf10ebabffff,1
893cf10e26bffff,893cf10e4c3ffff,1
893cf10e277ffff,893cf10cc1bffff,1
893cf10e277ffff,893cf13b20fffff,1
893cf10e277ffff,893cf176053ffff,1
893cf10e2cfffff,893cf17607bffff,1
893cf10e35bffff,893cf10ebcfffff,1
893cf10e443ffff,893cf10cc0bffff,1
893cf10e44bffff,893cf10ca43ffff,1
893cf10e453ffff,893cf10cc83ffff,1
893cf10e457ffff,893cf114563ffff,2
893cf10e457ffff,893cf13b253ffff,1
893cf10e463ffff,893cf1066a3ffff,1
893cf10e487ffff,893cf10ca27ffff,1
893cf10e48bffff,893cf176377ffff,1
893cf10e493ffff,893cf10c92fffff,1
893cf10e493ffff,893cf10e20fffff,1
893cf10e493ffff,893cf13941bffff,1
893cf10e497ffff,893cf176e8bffff,1
893cf10e497ffff,893cf176ec3ffff,1
893cf10e49bffff,893cf1058b3ffff,1
893cf10e49bffff,893cf107643ffff,1
893cf10e49bffff,893cf10ca9bffff,1
893cf10e4b3ffff,893cf105b73ffff,1
893cf10e4c3ffff,893cf102a87ffff,1
893cf10e4c3ffff,893cf102babffff,1
893cf10e4c3ffff,893cf10c8c3ffff,1
893cf10e4c3ffff,893cf10cbcfffff,1
893cf10e4c3ffff,893cf10e9c3ffff,1
893cf10e4c3ffff,893cf10ea27ffff,1
893cf10e4c3ffff,893cf10eb0fffff,1
893cf10e4c3ffff,893cf1390cfffff,1
893cf10e4c7ffff,893cf10544bffff,1
893cf10e4c7ffff,893cf1073cbffff,1
893cf10e4c7ffff,893cf10c003ffff,1
893cf10e4c7ffff,893cf10c61bffff,1
893cf10e4c7ffff,893cf10cb77ffff,1
893cf10e4c7ffff,893cf10cbcbffff,1
893cf10e4c7ffff,893cf10eb17ffff,1
893cf10e4cbffff,893cf13960bffff,1
893cf10e4d3ffff,893cf105b73ffff,1
893cf10e4d3ffff,893cf1070b3ffff,1
893cf10e4d7ffff,893cf102ac7ffff,1
893cf10e4d7ffff,893cf102babffff,1
893cf10e4d7ffff,893cf10c8c3ffff,1
893cf10e4d7ffff,893cf10c957ffff,1
893cf10e4d7ffff,893cf10cbdbffff,2
893cf10e4dbffff,893cf105503ffff,1
893cf10e4dbffff,893cf105b73ffff,1
893cf10e4dbffff,893cf1076dbffff,2
893cf10e4dbffff,893cf10ca8bffff,1
893cf10e4dbffff,893cf10cb4bffff,1
893cf10e4dbffff,893cf10dd23ffff,1
893cf10e4dbffff,893cf10f3afffff,1
893cf10e503ffff,893cf10e4dbffff,1
893cf10e5cbffff,893cf10e4dbffff,1
893cf10e603ffff,893cf17615bffff,1
893cf10e603ffff,893cf1764a3ffff,1
893cf10e607ffff,893cf10e9cfffff,1
893cf10e60bffff,893cf10ea27ffff,3
893cf10e617ffff,893cf105b73ffff,1
893cf10e617ffff,893cf10cb93ffff,1
893cf10e637ffff,893cf10c95bffff,1
893cf10e64fffff,893cf10ebcfffff,1
893cf10e65bffff,893cf10c85bffff,1
893cf10e67bffff,893cf13b277ffff,1
893cf10e67bffff,893cf17607bffff,1
893cf10e687ffff,893cf10094fffff,1
893cf10e687ffff,893cf10546fffff,1
893cf10e687ffff,893cf105b73ffff,1
893cf10e687ffff,893cf10cc63ffff,2
893cf10e68fffff,893cf10546fffff,1
893cf10e68fffff,893cf176143ffff,1
893cf10e693ffff,893cf176493ffff,1
893cf10e6a3ffff,893cf139477ffff,1
893cf10e6abffff,893cf10c85bffff,1
893cf10e6abffff,893cf10e493ffff,1
893cf10e6bbffff,893cf13944fffff,1
893cf10e6bbffff,893cf17652bffff,1
893cf10e6bbffff,893cf1765c3ffff,1
893cf10e6c7ffff,893cf13a69bffff,1
893cf10e807ffff,893cf10c9d7ffff,1
893cf10e807ffff,893cf10cc7bffff,1
893cf10e807ffff,893cf10cecfffff,1
893cf10e807ffff,893cf10e9c3ffff,1
893cf10e807ffff,893cf13b043ffff,1
893cf10e807ffff,893cf13b20bffff,2
893cf10e807ffff,893cf13b257ffff,1
893cf10e807ffff,893cf13b26fffff,1
893cf10e807ffff,893cf13b273ffff,1
893cf10e807ffff,893cf13b2c3ffff,1
893cf10e807ffff,893cf1764a3ffff,1
893cf10e807ffff,893cf176577ffff,1
893cf10e807ffff,893cf176a37ffff,1
893cf10e80fffff,893cf10cc7bffff,1
893cf10e80fffff,893cf13a443ffff,1
893cf10e817ffff,893cf10ca9bffff,1
893cf10e817ffff,893cf10cdcbffff,1
893cf10e823ffff,893cf104e47ffff,1
893cf10e823ffff,893cf10c1a3ffff,1
893cf10e823ffff,893cf10c937ffff,1
893cf10e823ffff,893cf10c983ffff,1
893cf10e823ffff,893cf10ca73ffff,1
893cf10e823ffff,893cf10ea37ffff,1
893cf10e823ffff,893cf10eb17ffff,1
893cf10e823ffff,893cf13b017ffff,1
893cf10e823ffff,893cf176333ffff,1
893cf10e827ffff,893cf105b73ffff,1
893cf10e827ffff,893cf10c1a3ffff,1
893cf10e827ffff,893cf10c82fffff,1
893cf10e827ffff,893cf10c91bffff,1
893cf10e827ffff,893cf10c973ffff,2
893cf10e827ffff,893cf10ca2bffff,1
893cf10e827ffff,893cf10ca9bffff,1
893cf10e827ffff,893cf10caafffff,1
893cf10e827ffff,893cf10cb97ffff,1
893cf10e827ffff,893cf10cc87ffff,1
893cf10e827ffff,893cf10cd07ffff,1
893cf10e827ffff,893cf10ce0bffff,1
893cf10e827ffff,893cf10ce97ffff,1
893cf10e827ffff,893cf1394bbffff,1
893cf10e827ffff,893cf1394cbffff,1
893cf10e827ffff,893cf1394d3ffff,1
893cf10e827ffff,893cf1394dbffff,1
893cf10e827ffff,893cf1396dbffff,1
893cf10e827ffff,893cf13b02bffff,1
893cf10e827ffff,893cf13b077ffff,2
893cf10e827ffff,893cf13b0a7ffff,1
893cf10e827ffff,893cf13b0b3ffff,1
893cf10e827ffff,893cf13b20fffff,1
893cf10e827ffff,893cf13b23bffff,1
893cf10e827ffff,893cf13b253ffff,1
893cf10e827ffff,893cf13b26fffff,1
893cf10e827ffff,893cf13b2a3ffff,1
893cf10e827ffff,893cf13b2c7ffff,1
893cf10e827ffff,893cf13b543ffff,1
893cf10e827ffff,893cf13b557ffff,1
893cf10e827ffff,893cf13b633ffff,1
893cf10e827ffff,893cf176143ffff,1
893cf10e827ffff,893cf17614bffff,2
893cf10e82bffff,893cf10c89bffff,1
893cf10e82bffff,893cf10c8c3ffff,1
893cf10e82bffff,893cf10c91bffff,1
893cf10e82bffff,893cf10c92fffff,1
893cf10e82bffff,893cf10c9a7ffff,1
893cf10e82bffff,893cf10c9d7ffff,1
893cf10e82bffff,893cf10ca27ffff,1
893cf10e82bffff,893cf10ca2bffff,1
893cf10e82bffff,893cf10cab3ffff,1
893cf10e82bffff,893cf10cccbffff,1
893cf10e82bffff,893cf10cd33ffff,2
893cf10e82bffff,893cf10ce73ffff,1
893cf10e82bffff,893cf10da33ffff,1
893cf10e82bffff,893cf10ea27ffff,1
893cf10e82bffff,893cf10eb37ffff,1
893cf10e82bffff,893cf139413ffff,1
893cf10e82bffff,893cf13b013ffff,1
893cf10e82bffff,893cf13b02bffff,1
893cf10e82bffff,893cf13b033ffff,1
893cf10e82bffff,893cf13b0b3ffff,1
893cf10e82bffff,893cf13b14fffff,1
893cf10e82bffff,893cf13b20fffff,2
893cf10e82bffff,893cf13b21bffff,1
893cf10e82bffff,893cf13b253ffff,1
893cf10e82bffff,893cf13b273ffff,1
893cf10e82bffff,893cf13b277ffff,2
893cf10e82bffff,893cf13b383ffff,1
893cf10e82bffff,893cf13b517ffff,1
893cf10e82bffff,893cf13b6afffff,1
893cf10e82bffff,893cf176443ffff,1
893cf10e82fffff,893cf105eabffff,1
893cf10e82fffff,893cf10c1a3ffff,1
893cf10e82fffff,893cf10c1bbffff,1
893cf10e82fffff,893cf10c92bffff,1
893cf10e82fffff,893cf10caafffff,1
893cf10e82fffff,893cf10cc47ffff,7
893cf10e82fffff,893cf10cc57ffff,1
893cf10e82fffff,893cf10cccbffff,1
893cf10e82fffff,893cf10ce73ffff,2
893cf10e82fffff,893cf10cecfffff,1
893cf10e82fffff,893cf10eb97ffff,1
893cf10e82fffff,893cf139653ffff,1
893cf10e82fffff,893cf13b02bffff,1
893cf10e82fffff,893cf13b077ffff,1
893cf10e82fffff,893cf13b1cbffff,1
893cf10e82fffff,893cf13b263ffff,3
893cf10e82fffff,893cf13b2bbffff,1
893cf10e82fffff,893cf13b2cfffff,1
893cf10e82fffff,893cf176513ffff,1
893cf10e833ffff,893cf100957ffff,1
893cf10e833ffff,893cf106d2fffff,1
893cf10e833ffff,893cf10c89bffff,2
893cf10e833ffff,893cf10c8d3ffff,1
893cf10e833ffff,893cf10c92fffff,1
893cf10e833ffff,893cf10c937ffff,1
893cf10e833ffff,893cf10c93bffff,1
893cf10e833ffff,893cf10ca0bffff,1
893cf10e833ffff,893cf10caabffff,1
893cf10e833ffff,893cf10cd53ffff,2
893cf10e833ffff,893cf10cecfffff,2
893cf10e833ffff,893cf10ebd3ffff,1
893cf10e833ffff,893cf11592fffff,1
893cf10e833ffff,893cf139597ffff,1
893cf10e833ffff,893cf13b033ffff,1
893cf10e833ffff,893cf13b057ffff,1
893cf10e833ffff,893cf13b0a7ffff,1
893cf10e833ffff,893cf13b0b3ffff,1
893cf10e833ffff,893cf13b20fffff,1
893cf10e833ffff,893cf13b23bffff,1
893cf10e833ffff,893cf13b247ffff,1
893cf10e833ffff,893cf13b26fffff,1
893cf10e833ffff,893cf13b2cfffff,1
893cf10e833ffff,893cf167277ffff,1
893cf10e833ffff,893cf176113ffff,1
893cf10e833ffff,893cf17650bffff,2
893cf10e833ffff,893cf17658fffff,1
893cf10e837ffff,893cf105b73ffff,1
893cf10e837ffff,893cf105b97ffff,1
893cf10e837ffff,893cf105e0bffff,1
893cf10e837ffff,893cf10c937ffff,1
893cf10e837ffff,893cf10ca2bffff,1
893cf10e837ffff,893cf10cb93ffff,1
893cf10e837ffff,893cf10cbcbffff,1
893cf10e837ffff,893cf10cc7bffff,2
893cf10e837ffff,893cf10cccbffff,1
893cf10e837ffff,893cf10ccdbffff,1
893cf10e837ffff,893cf10cd0bffff,1
893cf10e837ffff,893cf10ce0bffff,2
893cf10e837ffff,893cf10ceabffff,1
893cf10e837ffff,893cf10cebbffff,1
893cf10e837ffff,893cf10ea2bffff,1
893cf10e837ffff,893cf139253ffff,1
893cf10e837ffff,893cf13b037ffff,2
893cf10e837ffff,893cf13b053ffff,1
893cf10e837ffff,893cf13b23bffff,1
893cf10e837ffff,893cf13b24fffff,1
893cf10e837ffff,893cf13b25bffff,1
893cf10e837ffff,893cf13b397ffff,1
893cf10e837ffff,893cf17600fffff,1
893cf10e83bffff,893cf105b73ffff,1
893cf10e83bffff,893cf10c973ffff,1
893cf10e83bffff,893cf10ccdbffff,1
893cf10e83bffff,893cf10ce87ffff,1
893cf10e83bffff,893cf139497ffff,1
893cf10e83bffff,893cf13b037ffff,1
893cf10e83bffff,893cf13b047ffff,2
893cf10e83bffff,893cf13b077ffff,1
893cf10e83bffff,893cf13b0b7ffff,1
893cf10e83bffff,893cf13b21bffff,1
893cf10e83bffff,893cf13b257ffff,1
893cf10e83bffff,893cf176323ffff,1
893cf10e84fffff,893cf10cb23ffff,1
893cf10e84fffff,893cf10cebbffff,1
893cf10e84fffff,893cf13b313ffff,1
893cf10e853ffff,893cf13b58fffff,1
893cf10e863ffff,893cf1059cbffff,1
893cf10e863ffff,893cf105e5bffff,1
893cf10e863ffff,893cf10ca67ffff,1
893cf10e863ffff,893cf10cb57ffff,2
893cf10e863ffff,893cf10cb9bffff,2
893cf10e863ffff,893cf10ccd3ffff,1
893cf10e863ffff,893cf10d933ffff,1
893cf10e863ffff,893cf10e20fffff,1
893cf10e863ffff,893cf10ebcfffff,3
893cf10e863ffff,893cf1394cbffff,1
893cf10e863ffff,893cf13b02fffff,1
893cf10e863ffff,893cf13b20bffff,1
893cf10e863ffff,893cf13b20fffff,1
893cf10e863ffff,893cf13b26fffff,1
893cf10e863ffff,893cf13b2cfffff,1
893cf10e863ffff,893cf13b393ffff,1
893cf10e863ffff,893cf13b58fffff,1
893cf10e863ffff,893cf13b597ffff,1
893cf10e863ffff,893cf13b643ffff,1
893cf10e863ffff,893cf176577ffff,1
893cf10e863ffff,893cf176583ffff,1
893cf10e863ffff,893cf1765c7ffff,1
893cf10e867ffff,893cf105817ffff,1
893cf10e867ffff,893cf105b73ffff,1
893cf10e867ffff,893cf10c86fffff,1
893cf10e867ffff,893cf10c977ffff,1
893cf10e867ffff,893cf10cbdbffff,1
893cf10e867ffff,893cf10ce13ffff,1
893cf10e867ffff,893cf10cecfffff,1
893cf10e867ffff,893cf13944fffff,1
893cf10e867ffff,893cf139493ffff,1
893cf10e867ffff,893cf139583ffff,1
893cf10e867ffff,893cf13b077ffff,1
893cf10e867ffff,893cf13b20bffff,1
893cf10e867ffff,893cf13b20fffff,1
893cf10e867ffff,893cf13b227ffff,1
893cf10e867ffff,893cf13b23bffff,1
893cf10e867ffff,893cf13b25bffff,1
893cf10e867ffff,893cf13b2a3ffff,1
893cf10e867ffff,893cf13b2c7ffff,1
893cf10e867ffff,893cf13b4b3ffff,1
893cf10e867ffff,893cf13b64bffff,1
893cf10e867ffff,893cf17654fffff,1
893cf10e867ffff,893cf1769c3ffff,1
893cf10e86bffff,893cf10c973ffff,1
893cf10e86bffff,893cf10ca2bffff,1
893cf10e86bffff,893cf10ca47ffff,1
893cf10e86bffff,893cf10cc47ffff,1
893cf10e86bffff,893cf13b263ffff,1
893cf10e86fffff,893cf104a63ffff,2
893cf10e86fffff,893cf10584fffff,1
893cf10e86fffff,893cf1058abffff,1
893cf10e86fffff,893cf105b73ffff,2
893cf10e86fffff,893cf10c96bffff,1
893cf10e86fffff,893cf10c973ffff,1
893cf10e86fffff,893cf10c977ffff,1
893cf10e86fffff,893cf10c983ffff,1
893cf10e86fffff,893cf10c9d7ffff,1
893cf10e86fffff,893cf10ca13ffff,1
893cf10e86fffff,893cf10ca53ffff,2
893cf10e86fffff,893cf10ca73ffff,1
893cf10e86fffff,893cf10cc0fffff,1
893cf10e86fffff,893cf10cc57ffff,1
893cf10e86fffff,893cf10cd33ffff,1
893cf10e86fffff,893cf10cd8bffff,1
893cf10e86fffff,893cf10ce23ffff,1
893cf10e86fffff,893cf10e993ffff,4
893cf10e86fffff,893cf10e99bffff,1
893cf10e86fffff,893cf139417ffff,1
893cf10e86fffff,893cf13963bffff,1
893cf10e86fffff,893cf13b02bffff,2
893cf10e86fffff,893cf13b043ffff,2
893cf10e86fffff,893cf13b223ffff,1
893cf10e86fffff,893cf13b227ffff,1
893cf10e86fffff,893cf13b22bffff,1
893cf10e86fffff,893cf13b257ffff,3
893cf10e86fffff,893cf13b267ffff,1
893cf10e86fffff,893cf13b26fffff,2
893cf10e86fffff,893cf13b273ffff,2
893cf10e86fffff,893cf13b2cbffff,1
893cf10e86fffff,893cf13b2cfffff,2
893cf10e86fffff,893cf13b443ffff,1
893cf10e86fffff,893cf17615bffff,1
893cf10e86fffff,893cf1764d7ffff,1
893cf10e873ffff,893cf105357ffff,1
893cf10e873ffff,893cf105d23ffff,1
893cf10e873ffff,893cf10c497ffff,1
893cf10e873ffff,893cf13b2a3ffff,1
893cf10e877ffff,893cf100a2fffff,1
893cf10e877ffff,893cf105b73ffff,3
893cf10e877ffff,893cf10c887ffff,1
893cf10e877ffff,893cf10ca1bffff,1
893cf10e877ffff,893cf10cc7bffff,1
893cf10e877ffff,893cf10cccbffff,1
893cf10e877ffff,893cf10cd33ffff,1
893cf10e877ffff,893cf10ce5bffff,1
893cf10e877ffff,893cf10e983ffff,1
893cf10e877ffff,893cf139413ffff,1
893cf10e877ffff,893cf13941bffff,1
893cf10e877ffff,893cf139447ffff,1
893cf10e877ffff,893cf139663ffff,1
893cf10e877ffff,893cf13b02bffff,1
893cf10e877ffff,893cf13b077ffff,1
893cf10e877ffff,893cf13b247ffff,1
893cf10e877ffff,893cf17619bffff,1
893cf10e877ffff,893cf1764d7ffff,1
893cf10e877ffff,893cf176513ffff,1
893cf10e877ffff,893cf176ecfffff,1
893cf10e87bffff,893cc6d691bffff,1
893cf10e87bffff,893cf10cd93ffff,1
893cf10e87bffff,893cf13b217ffff,1
893cf10e887ffff,893cf10c91bffff,1
893cf10e887ffff,893cf10cc63ffff,1
893cf10e88fffff,893cf10caafffff,1
893cf10e88fffff,893cf10cc4bffff,1
893cf10e88fffff,893cf17653bffff,1
893cf10e88fffff,893cf17658bffff,1
893cf10e8a3ffff,893cf10eb33ffff,1
893cf10e8a7ffff,893cf10cc7bffff,1
893cf10e8a7ffff,893cf176a37ffff,1
893cf10e8abffff,893cf10cc57ffff,1
893cf10e8abffff,893cf10cc93ffff,1
893cf10e8abffff,893cf139443ffff,1
893cf10e8abffff,893cf13b0cfffff,2
893cf10e8abffff,893cf13b20bffff,2
893cf10e8abffff,893cf13b2a3ffff,1
893cf10e8abffff,893cf1766a3ffff,1
893cf10e8afffff,893cf105d43ffff,1
893cf10e8afffff,893cf10ce03ffff,1
893cf10e8afffff,893cf10e833ffff,1
893cf10e8afffff,893cf17607bffff,2
893cf10e8b3ffff,893cf10407bffff,1
893cf10e8b3ffff,893cf10cb77ffff,1
893cf10e8b3ffff,893cf10cccbffff,1
893cf10e8b3ffff,893cf10e953ffff,1
893cf10e8b3ffff,893cf13b0c7ffff,1
893cf10e8b3ffff,893cf13b6d3ffff,1
893cf10e8b3ffff,893cf176193ffff,1
893cf10e8b7ffff,893cf10c8c3ffff,1
893cf10e8b7ffff,893cf13b383ffff,1
893cf10e8b7ffff,893cf1760d3ffff,1
893cf10e8b7ffff,893cf1764d7ffff,2
893cf10e8b7ffff,893cf176503ffff,1
893cf10e8bbffff,893cf13949bffff,1
893cf10e8bbffff,893cf13b017ffff,1
893cf10e8bbffff,893cf13b02bffff,5
893cf10e8bbffff,893cf13b043ffff,1
893cf10e8bbffff,893cf13b1c3ffff,1
893cf10e8bbffff,893cf13b20fffff,1
893cf10e8bbffff,893cf13b25bffff,1
893cf10e8bbffff,893cf13b2cfffff,1
893cf10e8bbffff,893cf13b603ffff,1
893cf10e8bbffff,893cf13b607ffff,1
893cf10e8bbffff,893cf13b60bffff,1
893cf10e8bbffff,893cf17647bffff,1
893cf10e8bbffff,893cf17658fffff,1
893cf10e8c3ffff,893cf10e8c3ffff,1
893cf10e8c3ffff,893cf13b20fffff,1
893cf10e8c7ffff,893cf13b04fffff,1
893cf10e8cfffff,893cf10ebabffff,1
893cf10e903ffff,893cf1058abffff,1
893cf10e903ffff,893cf105b2fffff,1
893cf10e903ffff,893cf105b73ffff,2
893cf10e903ffff,893cf10c1a3ffff,1
893cf10e903ffff,893cf10c977ffff,1
893cf10e903ffff,893cf10cd67ffff,3
893cf10e903ffff,893cf10ce13ffff,1
893cf10e903ffff,893cf10ea27ffff,1
893cf10e903ffff,893cf13944fffff,1
893cf10e903ffff,893cf139627ffff,1
893cf10e903ffff,893cf13b02fffff,2
893cf10e903ffff,893cf13b20bffff,1
893cf10e903ffff,893cf13b257ffff,1
893cf10e903ffff,893cf13b26fffff,2
893cf10e903ffff,893cf13b277ffff,1
893cf10e903ffff,893cf13b293ffff,1
893cf10e903ffff,893cf13b6cbffff,1
893cf10e903ffff,893cf176013ffff,2
893cf10e903ffff,893cf17615bffff,1
893cf10e903ffff,893cf176193ffff,1
893cf10e903ffff,893cf17654fffff,1
893cf10e907ffff,893cf105863ffff,1
893cf10e907ffff,893cf105b73ffff,2
893cf10e907ffff,893cf105b7bffff,1
893cf10e907ffff,893cf10c1bbffff,1
893cf10e907ffff,893cf10c927ffff,1
893cf10e907ffff,893cf10c933ffff,1
893cf10e907ffff,893cf10caafffff,1
893cf10e907ffff,893cf10cc57ffff,1
893cf10e907ffff,893cf10ccabffff,1
893cf10e907ffff,893cf10ceabffff,1
893cf10e907ffff,893cf10e403ffff,1
893cf10e907ffff,893cf10e883ffff,1
893cf10e907ffff,893cf10e9afffff,1
893cf10e907ffff,893cf10eb0fffff,1
893cf10e907ffff,893cf139443ffff,1
893cf10e907ffff,893cf139633ffff,1
893cf10e907ffff,893cf13b02bffff,2
893cf10e907ffff,893cf13b07bffff,1
893cf10e907ffff,893cf13b14bffff,3
893cf10e907ffff,893cf13b20bffff,1
893cf10e907ffff,893cf13b20fffff,2
893cf10e907ffff,893cf13b6b3ffff,1
893cf10e907ffff,893cf176553ffff,1
893cf10e907ffff,893cf176567ffff,1
893cf10e90bffff,893cc6754b7ffff,1
893cf10e90bffff,893cf10594bffff,1
893cf10e90bffff,893cf105b73ffff,4
893cf10e90bffff,893cf105b7bffff,1
893cf10e90bffff,893cf10c91bffff,1
893cf10e90bffff,893cf10c92bffff,1
893cf10e90bffff,893cf10ca8bffff,1
893cf10e90bffff,893cf10cbb7ffff,1
893cf10e90bffff,893cf10cccbffff,1
893cf10e90bffff,893cf10eb4fffff,1
893cf10e90bffff,893cf139637ffff,1
893cf10e90bffff,893cf139643ffff,1
893cf10e90bffff,893cf13b06bffff,1
893cf10e90bffff,893cf13b077ffff,1
893cf10e90bffff,893cf13b1cfffff,1
893cf10e90bffff,893cf13b20bffff,3
893cf10e90bffff,893cf13b217ffff,1
893cf10e90bffff,893cf13b253ffff,1
893cf10e90bffff,893cf13b257ffff,1
893cf10e90bffff,893cf13b273ffff,2
893cf10e90bffff,893cf13b2c7ffff,1
893cf10e90bffff,893cf13b397ffff,2
893cf10e90bffff,893cf13b4b3ffff,1
893cf10e90bffff,893cf13b543ffff,1
893cf10e90bffff,893cf176143ffff,1
893cf10e90bffff,893cf17629bffff,1
893cf10e90bffff,893cf176583ffff,1
893cf10e90bffff,893cf1765c7ffff,1
893cf10e90bffff,893cf1a8807ffff,1
893cf10e90fffff,893cf10c983ffff,1
893cf10e90fffff,893cf10c98bffff,1
893cf10e90fffff,893cf10cb63ffff,1
893cf10e90fffff,893cf10ea6fffff,1
893cf10e90fffff,893cf10eb8bffff,1
893cf10e90fffff,893cf13928fffff,1
893cf10e90fffff,893cf1394d3ffff,1
893cf10e90fffff,893cf139687ffff,1
893cf10e90fffff,893cf13b02bffff,1
893cf10e90fffff,893cf13b26fffff,1
893cf10e90fffff,893cf13b633ffff,1
893cf10e913ffff,893cf10c99bffff,1
893cf10e913ffff,893cf10c9d7ffff,1
893cf10e913ffff,893cf10ebcfffff,1
893cf10e913ffff,893cf139443ffff,1
893cf10e913ffff,893cf139457ffff,1
893cf10e913ffff,893cf13b0b3ffff,1
893cf10e913ffff,893cf13b20bffff,1
893cf10e913ffff,893cf13b21bffff,1
893cf10e913ffff,893cf13b23bffff,1
893cf10e913ffff,893cf13b26fffff,1
893cf10e913ffff,893cf13b2a3ffff,1
893cf10e913ffff,893cf13b2cfffff,1
893cf10e913ffff,893cf13b553ffff,1
893cf10e917ffff,893cf105807ffff,4
893cf10e917ffff,893cf10580fffff,1
893cf10e917ffff,893cf1059c3ffff,1
893cf10e917ffff,893cf105b8bffff,1
893cf10e917ffff,893cf105b97ffff,1
893cf10e917ffff,893cf105ca7ffff,1
893cf10e917ffff,893cf10c1afffff,1
893cf10e917ffff,893cf10c977ffff,1
893cf10e917ffff,893cf10c993ffff,1
893cf10e917ffff,893cf10c99bffff,1
893cf10e917ffff,893cf10ca8bffff,1
893cf10e917ffff,893cf10cc7bffff,1
893cf10e917ffff,893cf10cd53ffff,1
893cf10e917ffff,893cf10ceb7ffff,1
893cf10e917ffff,893cf10e983ffff,1
893cf10e917ffff,893cf10ea37ffff,1
893cf10e917ffff,893cf10eaa7ffff,1
893cf10e917ffff,893cf10eb17ffff,1
893cf10e917ffff,893cf10eb4fffff,1
893cf10e917ffff,893cf10eb97ffff,1
893cf10e917ffff,893cf1392abffff,1
893cf10e917ffff,893cf139597ffff,1
893cf10e917ffff,893cf13968fffff,1
893cf10e917ffff,893cf13b20bffff,1
893cf10e917ffff,893cf13b20fffff,1
893cf10e917ffff,893cf13b247ffff,1
893cf10e917ffff,893cf13b253ffff,1
893cf10e917ffff,893cf13b257ffff,2
893cf10e917ffff,893cf13b267ffff,1
893cf10e917ffff,893cf13b557ffff,2
893cf10e917ffff,893cf176043ffff,1
893cf10e917ffff,893cf176453ffff,1
893cf10e917ffff,893cf176503ffff,1
893cf10e917ffff,893cf176a37ffff,1
893cf10e91bffff,893cf1058cfffff,1
893cf10e91bffff,893cf105b73ffff,3
893cf10e91bffff,893cf10c8d7ffff,1
893cf10e91bffff,893cf10c91bffff,1
893cf10e91bffff,893cf10c98fffff,1
893cf10e91bffff,893cf10c9afffff,1
893cf10e91bffff,893cf10ce8fffff,1
893cf10e91bffff,893cf10ceb3ffff,1
893cf10e91bffff,893cf10e9b3ffff,1
893cf10e91bffff,893cf10ea3bffff,1
893cf10e91bffff,893cf10eb07ffff,1
893cf10e91bffff,893cf13941bffff,1
893cf10e91bffff,893cf1394dbffff,1
893cf10e91bffff,893cf13969bffff,1
893cf10e91bffff,893cf13b077ffff,1
893cf10e91bffff,893cf13b21bffff,1
893cf10e91bffff,893cf13b253ffff,2
