Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Dokkhingao,"23.7413448466662, 90.44700618824636",9.44,8.62,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Donia,"23.70373276674018, 90.44888702333212",11.7,11.75,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",East Rampura,"23.760466063044532, 90.42019006001247",5.17,5.17,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",East West University,"23.768805486749752, 90.42546167958218",7.99,7.99,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",ECB chattar,"23.824355833272744, 90.39334294663293",9.3,9.3,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Eden Mohila College,"23.727969663293113, 90.38634073725261",5.96,5.96,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Elephant Road,"23.739201420708195, 90.3871715084171",5.09,5.09,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",New Eskaton,"23.74718832521819, 90.39926359648726",7.34,7.34,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Evercare Hospital,"23.810482241984165, 90.43129699095799",13.11,13.11,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Fakirapool,"23.732659171031635, 90.41697754122195",6.66,6.66,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Farmgate,"23.756173521829375, 90.38704401820739",2.09,2.09,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Fullar Road,"23.73073816057924, 90.39176972190907",6.04,6.04,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Gabtoli,"23.78375365953661, 90.34394491819548",7.41,7.41,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Gandaria,"23.702360538127046, 90.42634796579934",10.73,11.1,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Gausia Market,"23.734500093179562, 90.38484896905942",5.16,5.16,,
Chandrima Udyan,"23.766853501013795, 90.37808615074623",Golapbagh,"23.718521712715287, 90.42874810241406",9.73,9.73,,
